lat:  -74.1316 lon: -103.5709 x: 1178 y: 1750 file:  qush-a-Ant09-068-068.sir backscat:  -17.891 contrast: -24.8550
lat:  -74.1316 lon: -103.5709 x: 1178 y: 1750 file:  qush-a-Ant09-069-069.sir backscat:  -17.618 contrast: -23.9375
lat:  -74.1412 lon: -103.5636 x: 1178 y: 1750 file:  qush-a-Ant09-070-070.sir backscat:  -18.460 contrast: -23.4180
lat:  -74.1185 lon: -103.4537 x: 1177 y: 1752 file:  qush-a-Ant09-071-071.sir backscat:  -17.329 contrast: -18.7100
lat:  -74.1185 lon: -103.4537 x: 1177 y: 1752 file:  qush-a-Ant09-073-073.sir backscat:  -15.292 contrast: -14.9530
lat:  -74.1381 lon: -103.4092 x: 1178 y: 1752 file:  qush-a-Ant09-074-074.sir backscat:  -14.265 contrast: -16.2015
lat:  -74.1381 lon: -103.4092 x: 1178 y: 1752 file:  qush-a-Ant09-075-075.sir backscat:  -14.375 contrast: -15.4390
lat:  -74.1640 lon: -103.6722 x: 1180 y: 1749 file:  qush-a-Ant09-077-077.sir backscat:  -12.992 contrast: -14.2285
lat:  -74.1559 lon: -103.7426 x: 1180 y: 1748 file:  qush-a-Ant09-079-079.sir backscat:  -12.876 contrast: -14.6555
lat:  -74.1416 lon: -103.5057 x: 1178 y: 1751 file:  qush-a-Ant09-080-080.sir backscat:  -12.985 contrast: -14.3000
lat:  -74.1416 lon: -103.5057 x: 1178 y: 1751 file:  qush-a-Ant09-081-081.sir backscat:  -12.287 contrast: -16.8055
lat:  -74.1611 lon: -103.7155 x: 1180 y: 1749 file:  qush-a-Ant09-083-083.sir backscat:  -13.767 contrast: -15.3850
lat:  -74.1162 lon: -103.8871 x: 1178 y: 1746 file:  qush-a-Ant09-090-090.sir backscat:  -12.709 contrast: -13.5500
lat:  -74.1162 lon: -103.8871 x: 1178 y: 1746 file:  qush-a-Ant09-092-092.sir backscat:  -11.864 contrast: -17.1680
lat:  -74.1335 lon: -103.6802 x: 1178 y: 1749 file:  qush-a-Ant09-096-096.sir backscat:  -15.053 contrast: -15.0175
lat:  -74.1335 lon: -103.6802 x: 1178 y: 1749 file:  qush-a-Ant09-097-097.sir backscat:  -13.909 contrast: -13.1985
lat:  -74.0802 lon: -104.7966 x: 1180 y: 1733 file:  qush-a-Ant09-106-106.sir backscat:  -10.540 contrast: -11.6770
lat:  -74.0682 lon: -104.7864 x: 1179 y: 1733 file:  qush-a-Ant09-107-107.sir backscat:  -10.707 contrast: -12.1270
lat:  -74.0557 lon: -104.7744 x: 1178 y: 1733 file:  qush-a-Ant09-108-108.sir backscat:  -10.991 contrast: -13.2820
lat:  -74.0553 lon: -104.8040 x: 1178 y: 1733 file:  qush-a-Ant09-109-109.sir backscat:  -12.123 contrast: -13.8390
lat:  -74.0553 lon: -104.8040 x: 1178 y: 1733 file:  qush-a-Ant09-110-110.sir backscat:  -12.134 contrast: -14.4900
lat:  -74.0553 lon: -104.8040 x: 1178 y: 1733 file:  qush-a-Ant09-111-111.sir backscat:  -11.758 contrast: -15.2170
lat:  -74.0553 lon: -104.8040 x: 1178 y: 1733 file:  qush-a-Ant09-112-112.sir backscat:  -12.028 contrast: -15.2325
lat:  -74.0040 lon: -104.7848 x: 1176 y: 1733 file:  qush-a-Ant09-113-113.sir backscat:  -12.132 contrast: -16.0785
lat:  -74.0354 lon: -104.8149 x: 1177 y: 1733 file:  qush-a-Ant09-114-114.sir backscat:  -12.014 contrast: -14.9070
lat:  -74.0354 lon: -104.8149 x: 1177 y: 1733 file:  qush-a-Ant09-115-115.sir backscat:  -11.761 contrast: -15.5775
lat:  -74.0354 lon: -104.8149 x: 1177 y: 1733 file:  qush-a-Ant09-116-116.sir backscat:  -11.823 contrast: -15.3670
lat:  -74.0354 lon: -104.8149 x: 1177 y: 1733 file:  qush-a-Ant09-117-117.sir backscat:  -12.262 contrast: -15.6790
lat:  -74.0354 lon: -104.8149 x: 1177 y: 1733 file:  qush-a-Ant09-118-118.sir backscat:  -11.570 contrast: -15.0805
lat:  -74.0354 lon: -104.8149 x: 1177 y: 1733 file:  qush-a-Ant09-119-119.sir backscat:  -11.290 contrast: -14.1305
lat:  -74.0354 lon: -104.8149 x: 1177 y: 1733 file:  qush-a-Ant09-120-120.sir backscat:  -12.310 contrast: -14.4400
lat:  -74.0354 lon: -104.8149 x: 1177 y: 1733 file:  qush-a-Ant09-121-121.sir backscat:  -12.023 contrast: -15.2455
lat:  -74.0186 lon: -104.9185 x: 1177 y: 1731 file:  qush-a-Ant09-122-122.sir backscat:  -12.789 contrast: -15.3810
lat:  -74.0186 lon: -104.9185 x: 1177 y: 1731 file:  qush-a-Ant09-123-123.sir backscat:  -13.451 contrast: -15.6625
lat:  -73.9690 lon: -105.3804 x: 1176 y: 1724 file:  qush-a-Ant09-124-124.sir backscat:  -12.954 contrast: -15.6550
lat:  -73.9423 lon: -105.5541 x: 1176 y: 1722 file:  qush-a-Ant09-125-125.sir backscat:  -14.162 contrast: -15.2470
lat:  -73.9423 lon: -105.5541 x: 1176 y: 1722 file:  qush-a-Ant09-126-126.sir backscat:  -14.052 contrast: -15.2605
lat:  -73.9423 lon: -105.5541 x: 1176 y: 1722 file:  qush-a-Ant09-127-127.sir backscat:  -14.003 contrast: -14.8755
lat:  -73.9190 lon: -105.5623 x: 1175 y: 1721 file:  qush-a-Ant09-128-128.sir backscat:  -14.515 contrast: -15.1490
lat:  -73.9800 lon: -105.2803 x: 1176 y: 1726 file:  qush-a-Ant09-129-129.sir backscat:  -13.098 contrast: -14.9785
lat:  -73.8496 lon: -105.7745 x: 1172 y: 1717 file:  qush-a-Ant09-130-130.sir backscat:  -13.024 contrast: -16.3020
lat:  -73.8496 lon: -105.7745 x: 1172 y: 1717 file:  qush-a-Ant09-131-131.sir backscat:  -13.095 contrast: -15.9925
