lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-183-183.sir backscat:   -4.956 contrast:  -6.5215
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-184-184.sir backscat:   -4.695 contrast:  -7.5530
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-185-185.sir backscat:   -4.488 contrast:  -7.7515
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-186-186.sir backscat:   -4.956 contrast:  -7.3115
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-187-187.sir backscat:   -4.358 contrast:  -6.9715
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-188-188.sir backscat:   -5.193 contrast:  -7.8565
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-189-189.sir backscat:   -4.725 contrast:  -6.8570
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-190-190.sir backscat:   -4.830 contrast:  -6.8435
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-191-191.sir backscat:   -4.087 contrast:  -6.5390
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-192-192.sir backscat:   -4.564 contrast:  -6.6425
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-193-193.sir backscat:   -4.780 contrast:  -7.7135
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-194-194.sir backscat:   -4.461 contrast:  -7.3250
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-195-195.sir backscat:   -4.874 contrast:  -7.5425
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-196-196.sir backscat:   -5.290 contrast:  -7.4930
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-198-198.sir backscat:   -4.073 contrast:  -8.1665
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-199-199.sir backscat:   -4.647 contrast:  -7.8960
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-200-200.sir backscat:   -5.410 contrast:  -8.1620
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-201-201.sir backscat:   -5.395 contrast:  -7.8500
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-202-202.sir backscat:   -5.499 contrast:  -7.1660
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-203-203.sir backscat:   -5.075 contrast:  -8.0065
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-211-211.sir backscat:   -5.629 contrast:  -8.9345
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-212-212.sir backscat:   -5.024 contrast:  -7.9525
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-213-213.sir backscat:   -4.597 contrast:  -8.7140
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-214-214.sir backscat:   -5.302 contrast:  -8.5290
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-215-215.sir backscat:   -5.566 contrast:  -8.5935
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-216-216.sir backscat:   -5.290 contrast:  -8.8170
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-217-217.sir backscat:   -5.644 contrast:  -9.1045
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-218-218.sir backscat:   -5.789 contrast:  -9.1505
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-219-219.sir backscat:   -5.188 contrast:  -8.3620
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-220-220.sir backscat:   -5.879 contrast:  -8.6910
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-221-221.sir backscat:   -5.751 contrast:  -7.9655
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-222-222.sir backscat:   -5.114 contrast:  -7.7435
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-223-223.sir backscat:   -6.048 contrast:  -8.1945
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-224-224.sir backscat:   -5.572 contrast:  -8.9685
lat:  -65.6291 lon:  115.5827 x: 3019 y: 1413 file:  qush-a-Ant06-225-225.sir backscat:   -5.548 contrast:  -8.8855
