lat:  -66.7136 lon:   78.0610 x: 3057 y: 2171 file:  qush-a-Ant08-049-049.sir backscat:    0.000 contrast:   0.0000
lat:  -66.6536 lon:   78.9072 x: 3064 y: 2155 file:  qush-a-Ant08-085-085.sir backscat:   -7.221 contrast: -11.7445
lat:  -66.6651 lon:   79.0999 x: 3064 y: 2151 file:  qush-a-Ant08-086-086.sir backscat:   -7.232 contrast: -13.4235
lat:  -66.6651 lon:   79.0999 x: 3064 y: 2151 file:  qush-a-Ant08-087-087.sir backscat:   -6.332 contrast: -12.7655
lat:  -66.6651 lon:   79.0999 x: 3064 y: 2151 file:  qush-a-Ant08-088-088.sir backscat:   -7.070 contrast: -11.1620
lat:  -66.6651 lon:   79.0999 x: 3064 y: 2151 file:  qush-a-Ant08-089-089.sir backscat:   -7.354 contrast: -11.8550
lat:  -66.6651 lon:   79.0999 x: 3064 y: 2151 file:  qush-a-Ant08-090-090.sir backscat:   -7.657 contrast: -12.8750
lat:  -66.6651 lon:   79.0999 x: 3064 y: 2151 file:  qush-a-Ant08-091-091.sir backscat:   -8.899 contrast: -13.2200
lat:  -66.6651 lon:   79.0999 x: 3064 y: 2151 file:  qush-a-Ant08-092-092.sir backscat:   -7.089 contrast: -12.7490
lat:  -66.6870 lon:   78.9722 x: 3062 y: 2153 file:  qush-a-Ant08-093-093.sir backscat:   -6.610 contrast: -11.3605
lat:  -66.6870 lon:   78.9722 x: 3062 y: 2153 file:  qush-a-Ant08-094-094.sir backscat:   -8.055 contrast: -11.4765
lat:  -66.6870 lon:   78.9722 x: 3062 y: 2153 file:  qush-a-Ant08-095-095.sir backscat:   -7.366 contrast: -11.3415
lat:  -66.6870 lon:   78.9722 x: 3062 y: 2153 file:  qush-a-Ant08-096-096.sir backscat:   -6.495 contrast: -11.3950
lat:  -66.6870 lon:   78.9722 x: 3062 y: 2153 file:  qush-a-Ant08-097-097.sir backscat:   -7.239 contrast: -12.4300
lat:  -66.6870 lon:   78.9722 x: 3062 y: 2153 file:  qush-a-Ant08-098-098.sir backscat:   -6.777 contrast: -13.2980
lat:  -66.6870 lon:   78.9722 x: 3062 y: 2153 file:  qush-a-Ant08-099-099.sir backscat:   -6.531 contrast: -13.9715
lat:  -66.6870 lon:   78.9722 x: 3062 y: 2153 file:  qush-a-Ant08-100-100.sir backscat:   -8.008 contrast: -13.8805
lat:  -66.6870 lon:   78.9722 x: 3062 y: 2153 file:  qush-a-Ant08-101-101.sir backscat:   -6.517 contrast: -14.3220
lat:  -66.6870 lon:   78.9722 x: 3062 y: 2153 file:  qush-a-Ant08-102-102.sir backscat:   -7.274 contrast: -14.4825
lat:  -66.6870 lon:   78.9722 x: 3062 y: 2153 file:  qush-a-Ant08-103-103.sir backscat:   -6.808 contrast: -11.7785
lat:  -66.6870 lon:   78.9722 x: 3062 y: 2153 file:  qush-a-Ant08-104-104.sir backscat:   -6.911 contrast: -12.9675
lat:  -66.7117 lon:   79.0453 x: 3061 y: 2151 file:  qush-a-Ant08-105-105.sir backscat:   -7.928 contrast: -14.3255
lat:  -66.7117 lon:   79.0453 x: 3061 y: 2151 file:  qush-a-Ant08-106-106.sir backscat:   -7.406 contrast: -14.6785
lat:  -66.7117 lon:   79.0453 x: 3061 y: 2151 file:  qush-a-Ant08-107-107.sir backscat:   -7.876 contrast: -13.3475
lat:  -66.7117 lon:   79.0453 x: 3061 y: 2151 file:  qush-a-Ant08-108-108.sir backscat:   -7.349 contrast: -13.6715
lat:  -66.7117 lon:   79.0453 x: 3061 y: 2151 file:  qush-a-Ant08-109-109.sir backscat:   -7.536 contrast: -15.2390
lat:  -66.7117 lon:   79.0453 x: 3061 y: 2151 file:  qush-a-Ant08-110-110.sir backscat:   -8.091 contrast: -16.5420
lat:  -66.7117 lon:   79.0453 x: 3061 y: 2151 file:  qush-a-Ant08-111-111.sir backscat:   -7.848 contrast: -15.9630
lat:  -66.7117 lon:   79.0453 x: 3061 y: 2151 file:  qush-a-Ant08-112-112.sir backscat:   -9.084 contrast: -14.1965
lat:  -66.7117 lon:   79.0453 x: 3061 y: 2151 file:  qush-a-Ant08-113-113.sir backscat:   -8.206 contrast: -14.8165
lat:  -66.7117 lon:   79.0453 x: 3061 y: 2151 file:  qush-a-Ant08-114-114.sir backscat:   -8.663 contrast: -13.5600
lat:  -66.7117 lon:   79.0453 x: 3061 y: 2151 file:  qush-a-Ant08-115-115.sir backscat:   -7.847 contrast: -14.8650
lat:  -66.7117 lon:   79.0453 x: 3061 y: 2151 file:  qush-a-Ant08-116-116.sir backscat:  -10.170 contrast: -13.0585
lat:  -66.7117 lon:   79.0453 x: 3061 y: 2151 file:  qush-a-Ant08-117-117.sir backscat:   -9.723 contrast: -14.3380
lat:  -66.7117 lon:   79.0453 x: 3061 y: 2151 file:  qush-a-Ant08-118-118.sir backscat:   -9.670 contrast: -14.4900
lat:  -66.7117 lon:   79.0453 x: 3061 y: 2151 file:  qush-a-Ant08-119-119.sir backscat:   -9.028 contrast: -13.5045
lat:  -66.7117 lon:   79.0453 x: 3061 y: 2151 file:  qush-a-Ant08-121-121.sir backscat:   -9.173 contrast: -15.1015
lat:  -66.7267 lon:   78.9793 x: 3060 y: 2153 file:  qush-a-Ant08-122-122.sir backscat:   -9.186 contrast: -13.9155
