lat:  -76.6972 lon:  -48.8348 x: 1444 y: 2361 file:  qush-a-Ant09-140-140.sir backscat:  -13.634 contrast: -16.7255
lat:  -76.7061 lon:  -48.9125 x: 1444 y: 2360 file:  qush-a-Ant09-141-141.sir backscat:  -13.633 contrast: -16.2240
lat:  -76.6775 lon:  -48.7220 x: 1444 y: 2362 file:  qush-a-Ant09-142-142.sir backscat:  -14.221 contrast: -16.5200
lat:  -76.6705 lon:  -48.9767 x: 1442 y: 2360 file:  qush-a-Ant09-143-143.sir backscat:  -13.316 contrast: -16.7975
lat:  -76.6575 lon:  -48.8901 x: 1442 y: 2362 file:  qush-a-Ant09-144-144.sir backscat:  -14.125 contrast: -16.2815
lat:  -76.5870 lon:  -48.8775 x: 1439 y: 2364 file:  qush-a-Ant09-145-145.sir backscat:  -13.794 contrast: -16.2115
lat:  -76.5384 lon:  -48.3696 x: 1442 y: 2370 file:  qush-a-Ant09-146-146.sir backscat:  -13.693 contrast: -16.3120
lat:  -76.5289 lon:  -48.1676 x: 1443 y: 2372 file:  qush-a-Ant09-147-147.sir backscat:  -13.516 contrast: -17.0495
lat:  -76.5649 lon:  -48.3041 x: 1443 y: 2370 file:  qush-a-Ant09-148-148.sir backscat:  -13.435 contrast: -16.5415
lat:  -76.6675 lon:  -48.4223 x: 1446 y: 2365 file:  qush-a-Ant09-149-149.sir backscat:  -14.891 contrast: -17.4410
lat:  -76.8025 lon:  -48.3974 x: 1451 y: 2361 file:  qush-a-Ant09-150-150.sir backscat:  -14.357 contrast: -15.7500
lat:  -76.8020 lon:  -48.4986 x: 1450 y: 2360 file:  qush-a-Ant09-151-151.sir backscat:  -14.147 contrast: -15.9035
lat:  -76.7570 lon:  -48.6034 x: 1448 y: 2361 file:  qush-a-Ant09-152-152.sir backscat:  -13.906 contrast: -16.5765
lat:  -76.7403 lon:  -48.6431 x: 1447 y: 2361 file:  qush-a-Ant09-153-153.sir backscat:  -14.232 contrast: -16.5795
lat:  -76.7684 lon:  -48.6749 x: 1448 y: 2360 file:  qush-a-Ant09-154-154.sir backscat:  -14.135 contrast: -15.6520
lat:  -76.7206 lon:  -48.8356 x: 1445 y: 2360 file:  qush-a-Ant09-155-155.sir backscat:  -13.627 contrast: -16.4475
lat:  -76.7206 lon:  -48.8356 x: 1445 y: 2360 file:  qush-a-Ant09-156-156.sir backscat:  -13.949 contrast: -16.4250
lat:  -76.7206 lon:  -48.8356 x: 1445 y: 2360 file:  qush-a-Ant09-157-157.sir backscat:  -14.660 contrast: -15.9590
lat:  -76.7206 lon:  -48.8356 x: 1445 y: 2360 file:  qush-a-Ant09-158-158.sir backscat:  -13.969 contrast: -16.4035
lat:  -76.7206 lon:  -48.8356 x: 1445 y: 2360 file:  qush-a-Ant09-159-159.sir backscat:  -13.485 contrast: -15.0780
lat:  -76.7206 lon:  -48.8356 x: 1445 y: 2360 file:  qush-a-Ant09-160-160.sir backscat:  -14.142 contrast: -15.8560
lat:  -76.6900 lon:  -49.1823 x: 1441 y: 2358 file:  qush-a-Ant09-161-161.sir backscat:  -14.234 contrast: -17.4785
lat:  -76.6236 lon:  -49.3866 x: 1437 y: 2358 file:  qush-a-Ant09-162-162.sir backscat:  -14.219 contrast: -16.9695
lat:  -76.6236 lon:  -49.3866 x: 1437 y: 2358 file:  qush-a-Ant09-163-163.sir backscat:  -13.881 contrast: -17.3775
lat:  -76.5990 lon:  -49.7044 x: 1434 y: 2356 file:  qush-a-Ant09-164-164.sir backscat:  -13.953 contrast: -17.4190
lat:  -76.5712 lon:  -49.6274 x: 1433 y: 2358 file:  qush-a-Ant09-165-165.sir backscat:  -14.378 contrast: -17.2600
lat:  -76.5347 lon:  -49.5774 x: 1432 y: 2360 file:  qush-a-Ant09-166-166.sir backscat:  -13.368 contrast: -18.0165
lat:  -76.5162 lon:  -49.2806 x: 1434 y: 2363 file:  qush-a-Ant09-167-167.sir backscat:  -13.677 contrast: -17.4930
lat:  -76.5162 lon:  -49.2806 x: 1434 y: 2363 file:  qush-a-Ant09-168-168.sir backscat:  -13.753 contrast: -16.8715
lat:  -76.5965 lon:  -49.3664 x: 1436 y: 2359 file:  qush-a-Ant09-169-169.sir backscat:  -13.684 contrast: -17.1580
lat:  -76.6421 lon:  -49.5219 x: 1437 y: 2357 file:  qush-a-Ant09-170-170.sir backscat:  -13.590 contrast: -17.8285
lat:  -76.6421 lon:  -49.5219 x: 1437 y: 2357 file:  qush-a-Ant09-171-171.sir backscat:  -13.629 contrast: -17.9975
lat:  -76.6181 lon:  -49.7039 x: 1434 y: 2356 file:  qush-a-Ant09-172-172.sir backscat:  -13.263 contrast: -17.8810
lat:  -76.5856 lon:  -49.8465 x: 1432 y: 2356 file:  qush-a-Ant09-173-173.sir backscat:  -13.048 contrast: -17.1945
lat:  -76.5856 lon:  -49.8465 x: 1432 y: 2356 file:  qush-a-Ant09-174-174.sir backscat:  -13.379 contrast: -17.7330
lat:  -76.6032 lon:  -49.9633 x: 1432 y: 2354 file:  qush-a-Ant09-175-175.sir backscat:  -13.560 contrast: -18.3100
