lat:  -72.9564 lon: -173.6012 x: 1840 y: 1102 file:  qush-a-Ant09-179-179.sir backscat:  -13.779 contrast: -15.7220
lat:  -72.6742 lon: -174.0689 x: 1846 y: 1087 file:  qush-a-Ant09-181-181.sir backscat:  -13.179 contrast: -16.8955
lat:  -72.5977 lon: -174.1594 x: 1847 y: 1083 file:  qush-a-Ant09-182-182.sir backscat:  -14.257 contrast: -17.2190
lat:  -72.5780 lon: -174.3308 x: 1849 y: 1082 file:  qush-a-Ant09-183-183.sir backscat:  -12.048 contrast: -16.1265
lat:  -72.5827 lon: -174.0991 x: 1846 y: 1083 file:  qush-a-Ant09-184-184.sir backscat:  -12.407 contrast: -15.7735
lat:  -72.5456 lon: -174.0557 x: 1845 y: 1081 file:  qush-a-Ant09-185-185.sir backscat:  -11.697 contrast: -15.9470
lat:  -72.5360 lon: -174.0161 x: 1844 y: 1081 file:  qush-a-Ant09-186-186.sir backscat:  -11.806 contrast: -15.7310
lat:  -72.5154 lon: -174.1258 x: 1846 y: 1079 file:  qush-a-Ant09-187-187.sir backscat:  -12.014 contrast: -15.6060
lat:  -72.6017 lon: -174.3528 x: 1850 y: 1083 file:  qush-a-Ant09-188-188.sir backscat:  -12.932 contrast: -16.6010
lat:  -72.6419 lon: -174.6100 x: 1854 y: 1085 file:  qush-a-Ant09-189-189.sir backscat:  -12.130 contrast: -15.6510
lat:  -72.7050 lon: -174.5675 x: 1853 y: 1088 file:  qush-a-Ant09-190-190.sir backscat:  -12.144 contrast: -14.6390
lat:  -72.7040 lon: -174.6469 x: 1854 y: 1088 file:  qush-a-Ant09-191-191.sir backscat:  -12.429 contrast: -14.2645
lat:  -72.6619 lon: -175.1672 x: 1862 y: 1085 file:  qush-a-Ant09-192-192.sir backscat:  -11.803 contrast: -15.3705
lat:  -72.6619 lon: -175.1672 x: 1862 y: 1085 file:  qush-a-Ant09-193-193.sir backscat:  -12.683 contrast: -14.1305
lat:  -72.7873 lon: -174.3728 x: 1851 y: 1093 file:  qush-a-Ant09-214-214.sir backscat:  -13.265 contrast: -14.4660
lat:  -72.8729 lon: -174.2334 x: 1849 y: 1097 file:  qush-a-Ant09-215-215.sir backscat:  -14.009 contrast: -16.3590
lat:  -72.7126 lon: -174.7401 x: 1856 y: 1088 file:  qush-a-Ant09-216-216.sir backscat:  -12.589 contrast: -15.1415
lat:  -72.7563 lon: -174.8099 x: 1857 y: 1090 file:  qush-a-Ant09-217-217.sir backscat:  -13.691 contrast: -14.7375
lat:  -72.7571 lon: -174.5339 x: 1853 y: 1091 file:  qush-a-Ant09-218-218.sir backscat:  -14.093 contrast: -14.9750
lat:  -72.8253 lon: -174.2630 x: 1849 y: 1095 file:  qush-a-Ant09-219-219.sir backscat:  -13.261 contrast: -15.2730
lat:  -72.8455 lon: -174.1059 x: 1847 y: 1096 file:  qush-a-Ant09-220-220.sir backscat:  -13.277 contrast: -15.2815
lat:  -72.8334 lon: -173.3553 x: 1836 y: 1096 file:  qush-a-Ant09-222-222.sir backscat:  -11.692 contrast: -14.5905
lat:  -72.7560 lon: -173.2016 x: 1833 y: 1093 file:  qush-a-Ant09-223-223.sir backscat:  -12.462 contrast: -14.2415
lat:  -72.6530 lon: -173.1373 x: 1832 y: 1088 file:  qush-a-Ant09-224-224.sir backscat:  -12.954 contrast: -13.8075
