lat:  -72.5591 lon: -110.2885 x: 1131 y: 1636 file:  qush-a-Ant08-251-251.sir backscat:    0.000 contrast:   0.0000
lat:  -72.5591 lon: -110.2885 x: 1131 y: 1636 file:  qush-a-Ant08-252-252.sir backscat:   -9.835 contrast: -12.9120
lat:  -72.5856 lon: -110.5766 x: 1133 y: 1633 file:  qush-a-Ant08-253-253.sir backscat:   -8.350 contrast: -13.1460
lat:  -72.5944 lon: -110.8783 x: 1135 y: 1629 file:  qush-a-Ant08-254-254.sir backscat:   -8.626 contrast: -14.0505
lat:  -72.6106 lon: -111.1112 x: 1137 y: 1626 file:  qush-a-Ant08-255-255.sir backscat:   -8.945 contrast: -13.0005
lat:  -72.6421 lon: -111.4065 x: 1140 y: 1622 file:  qush-a-Ant08-256-256.sir backscat:   -8.289 contrast: -12.6915
lat:  -72.6421 lon: -111.4065 x: 1140 y: 1622 file:  qush-a-Ant08-257-257.sir backscat:   -8.219 contrast: -12.5655
lat:  -72.6421 lon: -111.4065 x: 1140 y: 1622 file:  qush-a-Ant08-258-258.sir backscat:   -8.753 contrast: -12.9455
lat:  -72.6470 lon: -111.6263 x: 1142 y: 1619 file:  qush-a-Ant08-259-259.sir backscat:   -8.981 contrast: -12.7980
lat:  -72.6470 lon: -111.6263 x: 1142 y: 1619 file:  qush-a-Ant08-260-260.sir backscat:   -9.012 contrast: -13.2355
lat:  -72.6188 lon: -111.8441 x: 1142 y: 1616 file:  qush-a-Ant08-261-261.sir backscat:   -8.944 contrast: -12.8145
lat:  -72.6188 lon: -111.8441 x: 1142 y: 1616 file:  qush-a-Ant08-262-262.sir backscat:   -8.529 contrast: -12.6475
lat:  -72.6188 lon: -111.8441 x: 1142 y: 1616 file:  qush-a-Ant08-263-263.sir backscat:   -8.820 contrast: -12.9195
lat:  -72.6188 lon: -111.8441 x: 1142 y: 1616 file:  qush-a-Ant08-264-264.sir backscat:   -8.925 contrast: -12.8235
lat:  -72.6188 lon: -111.8441 x: 1142 y: 1616 file:  qush-a-Ant08-265-265.sir backscat:   -8.962 contrast: -12.9500
lat:  -72.6188 lon: -111.8441 x: 1142 y: 1616 file:  qush-a-Ant08-266-266.sir backscat:   -8.479 contrast: -12.6885
lat:  -72.6188 lon: -111.8441 x: 1142 y: 1616 file:  qush-a-Ant08-267-267.sir backscat:   -8.233 contrast: -12.2055
lat:  -72.6188 lon: -111.8441 x: 1142 y: 1616 file:  qush-a-Ant08-268-268.sir backscat:   -8.138 contrast: -12.8950
lat:  -72.6188 lon: -111.8441 x: 1142 y: 1616 file:  qush-a-Ant08-269-269.sir backscat:   -8.998 contrast: -12.7640
lat:  -72.6188 lon: -111.8441 x: 1142 y: 1616 file:  qush-a-Ant08-270-270.sir backscat:   -8.029 contrast: -12.9360
lat:  -72.6188 lon: -111.8441 x: 1142 y: 1616 file:  qush-a-Ant08-271-271.sir backscat:   -8.964 contrast: -12.1645
lat:  -72.6188 lon: -111.8441 x: 1142 y: 1616 file:  qush-a-Ant08-272-272.sir backscat:   -8.107 contrast: -12.0280
lat:  -72.6188 lon: -111.8441 x: 1142 y: 1616 file:  qush-a-Ant08-273-273.sir backscat:   -7.981 contrast: -12.2210
lat:  -72.5627 lon: -112.2136 x: 1141 y: 1610 file:  qush-a-Ant08-274-274.sir backscat:   -9.080 contrast: -12.8730
lat:  -72.5436 lon: -112.4696 x: 1142 y: 1606 file:  qush-a-Ant08-275-275.sir backscat:   -9.410 contrast: -11.9115
lat:  -72.5436 lon: -112.4696 x: 1142 y: 1606 file:  qush-a-Ant08-276-276.sir backscat:   -9.062 contrast: -11.6125
lat:  -72.5436 lon: -112.4696 x: 1142 y: 1606 file:  qush-a-Ant08-277-277.sir backscat:  -11.616 contrast: -11.8315
lat:  -72.6182 lon: -112.5962 x: 1146 y: 1605 file:  qush-a-Ant08-278-278.sir backscat:   -8.368 contrast: -11.8615
lat:  -72.6182 lon: -112.5962 x: 1146 y: 1605 file:  qush-a-Ant08-279-279.sir backscat:   -9.429 contrast: -11.8390
lat:  -72.6780 lon: -112.9066 x: 1150 y: 1602 file:  qush-a-Ant08-280-280.sir backscat:   -8.932 contrast: -12.9670
lat:  -72.7019 lon: -113.0451 x: 1152 y: 1601 file:  qush-a-Ant08-281-281.sir backscat:   -7.882 contrast: -14.0080
lat:  -72.7019 lon: -113.0451 x: 1152 y: 1601 file:  qush-a-Ant08-282-282.sir backscat:   -8.922 contrast: -13.3380
lat:  -72.7558 lon: -112.9639 x: 1154 y: 1603 file:  qush-a-Ant08-283-283.sir backscat:   -8.874 contrast: -13.8695
lat:  -72.7558 lon: -112.9639 x: 1154 y: 1603 file:  qush-a-Ant08-284-284.sir backscat:  -11.520 contrast: -12.5165
lat:  -72.7558 lon: -112.9639 x: 1154 y: 1603 file:  qush-a-Ant08-285-285.sir backscat:   -9.049 contrast: -11.9660
lat:  -72.8474 lon: -112.9475 x: 1158 y: 1605 file:  qush-a-Ant08-286-286.sir backscat:   -9.072 contrast: -12.7950
