lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-129-129.sir backscat:    0.000 contrast:   0.0000
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-130-130.sir backscat:   -5.144 contrast: -13.9160
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-131-131.sir backscat:   -6.060 contrast: -13.8160
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-132-132.sir backscat:   -5.894 contrast: -13.5650
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-133-133.sir backscat:   -5.675 contrast: -14.6060
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-134-134.sir backscat:   -6.306 contrast: -13.4725
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-135-135.sir backscat:   -6.020 contrast: -13.0990
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-136-136.sir backscat:   -5.856 contrast: -13.2900
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-137-137.sir backscat:   -5.198 contrast: -13.4340
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-138-138.sir backscat:   -6.376 contrast: -13.5920
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-139-139.sir backscat:   -5.548 contrast: -13.7645
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-140-140.sir backscat:   -5.672 contrast: -15.0195
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-141-141.sir backscat:   -5.368 contrast: -13.5210
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-142-142.sir backscat:   -6.292 contrast: -13.0345
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-143-143.sir backscat:   -5.649 contrast: -13.0065
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-144-144.sir backscat:   -5.030 contrast: -13.5720
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-145-145.sir backscat:   -6.465 contrast: -14.4195
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-146-146.sir backscat:   -6.458 contrast: -14.2020
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-147-147.sir backscat:   -6.833 contrast: -12.7960
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-148-148.sir backscat:   -5.654 contrast: -13.4710
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-149-149.sir backscat:   -6.919 contrast: -14.5145
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-150-150.sir backscat:   -5.332 contrast: -13.1705
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-151-151.sir backscat:   -5.219 contrast: -14.5850
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-152-152.sir backscat:   -6.119 contrast: -13.0275
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-153-153.sir backscat:   -4.955 contrast: -13.5105
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-154-154.sir backscat:   -7.306 contrast: -13.2825
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-155-155.sir backscat:   -5.523 contrast: -12.9630
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-156-156.sir backscat:   -6.198 contrast: -12.5965
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-157-157.sir backscat:   -6.034 contrast: -14.5615
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-158-158.sir backscat:   -6.763 contrast: -15.0135
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-159-159.sir backscat:   -6.750 contrast: -14.7330
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-160-160.sir backscat:   -6.464 contrast: -13.9525
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-161-161.sir backscat:   -6.742 contrast: -13.6735
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-162-162.sir backscat:   -5.372 contrast: -14.6235
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-163-163.sir backscat:   -5.425 contrast: -13.5775
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-164-164.sir backscat:   -6.124 contrast: -13.2960
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-165-165.sir backscat:   -5.669 contrast: -13.5635
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-166-166.sir backscat:   -5.384 contrast: -13.7425
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-167-167.sir backscat:   -6.830 contrast: -14.6160
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-168-168.sir backscat:   -5.983 contrast: -13.0025
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-169-169.sir backscat:   -5.594 contrast: -12.8560
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-170-170.sir backscat:   -6.851 contrast: -13.0510
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-171-171.sir backscat:   -6.280 contrast: -12.9380
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-172-172.sir backscat:   -5.680 contrast: -14.3045
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-173-173.sir backscat:   -5.678 contrast: -14.6125
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-174-174.sir backscat:   -5.958 contrast: -13.9260
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-175-175.sir backscat:   -5.370 contrast: -13.0220
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-176-176.sir backscat:   -6.728 contrast: -13.9390
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-177-177.sir backscat:   -6.009 contrast: -13.6160
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-178-178.sir backscat:   -6.446 contrast: -13.3455
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-179-179.sir backscat:   -5.618 contrast: -14.8860
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-180-180.sir backscat:   -5.660 contrast: -14.6185
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-181-181.sir backscat:   -7.145 contrast: -14.5405
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-182-182.sir backscat:   -5.649 contrast: -14.5525
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-183-183.sir backscat:   -6.563 contrast: -13.9510
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-184-184.sir backscat:   -6.085 contrast: -14.1035
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-185-185.sir backscat:   -7.432 contrast: -15.8725
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-186-186.sir backscat:   -7.019 contrast: -14.7930
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-187-187.sir backscat:   -5.775 contrast: -14.1310
lat:  -65.7734 lon:  110.5922 x: 3053 y: 1512 file:  qush-a-Ant08-188-188.sir backscat:   -6.145 contrast: -14.9335
