lat:  -74.4581 lon:  -30.6429 x: 1545 y: 2588 file:  qush-a-Ant08-228-228.sir backscat:  -12.914 contrast: -18.2270
lat:  -74.5283 lon:  -30.9694 x: 1543 y: 2583 file:  qush-a-Ant08-229-229.sir backscat:  -13.103 contrast: -17.6215
lat:  -74.5283 lon:  -30.9694 x: 1543 y: 2583 file:  qush-a-Ant08-230-230.sir backscat:  -12.101 contrast: -17.6675
lat:  -74.5194 lon:  -31.2185 x: 1540 y: 2581 file:  qush-a-Ant08-231-231.sir backscat:  -13.109 contrast: -17.6720
lat:  -74.5194 lon:  -31.2185 x: 1540 y: 2581 file:  qush-a-Ant08-232-232.sir backscat:  -12.265 contrast: -17.9080
lat:  -74.5194 lon:  -31.2185 x: 1540 y: 2581 file:  qush-a-Ant08-233-233.sir backscat:  -14.119 contrast: -17.8530
lat:  -74.5967 lon:  -31.5686 x: 1538 y: 2576 file:  qush-a-Ant08-234-234.sir backscat:  -12.896 contrast: -17.8735
lat:  -74.8165 lon:  -31.7899 x: 1541 y: 2565 file:  qush-a-Ant08-235-235.sir backscat:  -13.191 contrast: -18.1695
lat:  -74.8761 lon:  -31.8019 x: 1543 y: 2562 file:  qush-a-Ant08-236-236.sir backscat:  -13.405 contrast: -18.1690
lat:  -74.8736 lon:  -31.9489 x: 1541 y: 2562 file:  qush-a-Ant08-237-237.sir backscat:  -12.719 contrast: -17.5240
lat:  -74.9680 lon:  -31.8290 x: 1545 y: 2558 file:  qush-a-Ant08-238-238.sir backscat:  -11.213 contrast: -17.7840
lat:  -74.9680 lon:  -31.8290 x: 1545 y: 2558 file:  qush-a-Ant08-239-239.sir backscat:  -13.887 contrast: -18.0875
lat:  -74.7990 lon:  -31.6859 x: 1542 y: 2566 file:  qush-a-Ant08-240-240.sir backscat:  -12.813 contrast: -17.8745
lat:  -74.7771 lon:  -31.5731 x: 1543 y: 2568 file:  qush-a-Ant08-241-241.sir backscat:  -14.089 contrast: -17.9555
lat:  -74.7771 lon:  -31.5731 x: 1543 y: 2568 file:  qush-a-Ant08-242-242.sir backscat:  -12.694 contrast: -17.1875
lat:  -74.7629 lon:  -31.8291 x: 1540 y: 2567 file:  qush-a-Ant08-243-243.sir backscat:  -12.114 contrast: -17.0135
lat:  -74.6330 lon:  -31.6999 x: 1538 y: 2573 file:  qush-a-Ant08-244-244.sir backscat:  -12.743 contrast: -16.8035
lat:  -74.5470 lon:  -31.5851 x: 1537 y: 2578 file:  qush-a-Ant08-245-245.sir backscat:  -13.521 contrast: -17.2065
lat:  -74.3615 lon:  -31.3886 x: 1534 y: 2587 file:  qush-a-Ant08-246-246.sir backscat:  -13.167 contrast: -16.8425
lat:  -74.2266 lon:  -31.6668 x: 1527 y: 2591 file:  qush-a-Ant08-247-247.sir backscat:  -12.615 contrast: -16.8785
lat:  -74.1430 lon:  -31.6748 x: 1525 y: 2594 file:  qush-a-Ant08-248-248.sir backscat:  -11.295 contrast: -17.1240
lat:  -74.1029 lon:  -31.7121 x: 1524 y: 2596 file:  qush-a-Ant08-249-249.sir backscat:  -12.541 contrast: -17.0075
lat:  -74.1029 lon:  -31.7121 x: 1524 y: 2596 file:  qush-a-Ant08-250-250.sir backscat:  -12.409 contrast: -16.9590
lat:  -74.2335 lon:  -31.9129 x: 1525 y: 2589 file:  qush-a-Ant08-251-251.sir backscat:  -11.894 contrast: -16.5040
lat:  -74.3190 lon:  -32.0220 x: 1526 y: 2584 file:  qush-a-Ant08-252-252.sir backscat:  -12.054 contrast: -15.7285
lat:  -74.3190 lon:  -32.0220 x: 1526 y: 2584 file:  qush-a-Ant08-253-253.sir backscat:  -11.191 contrast: -16.5495
lat:  -74.2140 lon:  -32.0151 x: 1523 y: 2589 file:  qush-a-Ant08-254-254.sir backscat:  -12.467 contrast: -17.2930
lat:  -74.1077 lon:  -31.9416 x: 1521 y: 2594 file:  qush-a-Ant08-255-255.sir backscat:  -12.347 contrast: -16.8165
lat:  -74.0703 lon:  -31.7572 x: 1522 y: 2597 file:  qush-a-Ant08-256-256.sir backscat:  -12.738 contrast: -16.9535
lat:  -74.1079 lon:  -31.4829 x: 1526 y: 2597 file:  qush-a-Ant08-257-257.sir backscat:  -13.343 contrast: -16.5505
lat:  -74.0252 lon:  -31.6778 x: 1522 y: 2599 file:  qush-a-Ant08-258-258.sir backscat:  -12.210 contrast: -17.2065
lat:  -74.0034 lon:  -31.7469 x: 1521 y: 2600 file:  qush-a-Ant08-259-259.sir backscat:  -13.458 contrast: -17.2025
lat:  -73.9216 lon:  -31.6498 x: 1520 y: 2604 file:  qush-a-Ant08-260-260.sir backscat:  -12.402 contrast: -17.0490
lat:  -73.9548 lon:  -31.6295 x: 1521 y: 2602 file:  qush-a-Ant08-261-261.sir backscat:  -13.951 contrast: -16.8420
